job_id,job_role,company,experience,salary,location,rating,reviews,responsibilities,posted_on,job_link,company_link,job_description,tags,company_logo_url
060624913296,Application Developer,Accenture,3-5 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"ssi,data warehousing,data warehouse etl testing,application development,etl testing,oracle,test management,automation testing",8 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-3-to-5-years-060624913296,https://www.naukri.com/accenture-jobs-careers-7682,Minimum 3 year(s) of experience is required. Educational Qualification : GraduateEducat...,"ssi, data warehousing, data warehouse etl testing, application development, etl testing, oracle, test management, automation testing",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624913160,Divisional Risk and Control Analyst - AVP,Deutsche Bank,8-13 Yrs,Not disclosed,Mumbai,4.0,2887  Reviews,"IT audit,risk management,data analysis,Technology risk framework,risk mitigation,Banking Technology,Control,Mitigation",9 Days Ago,https://www.naukri.com/job-listings-divisional-risk-and-control-analyst-avp-deutsche-bank-ag-mumbai-8-to-13-years-060624913160,https://www.naukri.com/deutsche-bank-jobs-careers-39012,Professional qualification from an accredited college or university with IT an added ad...,"IT audit, risk management, data analysis, Technology risk framework, risk mitigation, Banking Technology, Control, Mitigation",https://img.naukimg.com/logo_images/groups/v1/468918.gif
060624913123,GN - SONG - MT-Brand and Creative Strategy - Manager,Accenture,10-14 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"digital marketing,branding,presentation skills,creative strategy,delegation,adobe creative suite,business development,advertising",9 Days Ago,https://www.naukri.com/job-listings-gn-song-mt-brand-and-creative-strategy-manager-accenture-solutions-pvt-ltd-mumbai-10-to-14-years-060624913123,https://www.naukri.com/accenture-jobs-careers-7682,The Strategy & Consulting Global Network Song Practice | MarketingTransformation| Brand...,"digital marketing, branding, presentation skills, creative strategy, delegation, adobe creative suite, business development, advertising",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624913104,Application Developer,Accenture,5-7 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"sap,data management,software development life cycle,device management,agile methodology,application development,business requirement analysis,java",9 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-5-to-7-years-060624913104,https://www.naukri.com/accenture-jobs-careers-7682,Experience in developing and maintaining technical documentationGood To Have Skills:Exp...,"sap, data management, software development life cycle, device management, agile methodology, application development, business requirement analysis, java",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624913101,Record To Report Ops Senior Analyst,Accenture,5-8 Yrs,Not disclosed,Navi Mumbai,4.0,47695  Reviews,"blackline,sap erp,accounting functions,record to report,finance,balance sheet,journal entries,forecasting",9 Days Ago,https://www.naukri.com/job-listings-record-to-report-ops-senior-analyst-accenture-solutions-pvt-ltd-navi-mumbai-5-to-8-years-060624913101,https://www.naukri.com/accenture-jobs-careers-7682,Skill required: Record To Report - Intercompany Account ReconciliationDesignation: Reco...,"blackline, sap erp, accounting functions, record to report, finance, balance sheet, journal entries, forecasting",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624913055,Business Architect,Accenture,7-11 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"business solutions,sap abap development,sap hana,sap abap,business architecture,project management,enterprise architecture,business analysis",9 Days Ago,https://www.naukri.com/job-listings-business-architect-accenture-solutions-pvt-ltd-mumbai-7-to-11-years-060624913055,https://www.naukri.com/accenture-jobs-careers-7682,Must have skills : SAP ABAP Development for HANA. Good to have skills : NAMinimum 5 yea...,"business solutions, sap abap development, sap hana, sap abap, business architecture, project management, enterprise architecture, business analysis",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624913036,Order To Cash Operations Senior Analyst,Accenture,5-8 Yrs,Not disclosed,Navi Mumbai,4.0,47695  Reviews,"sales order,order to cash,cash applications,billing,cash flow,order processing,accounts receivable,accounts payable",9 Days Ago,https://www.naukri.com/job-listings-order-to-cash-operations-senior-analyst-accenture-solutions-pvt-ltd-navi-mumbai-5-to-8-years-060624913036,https://www.naukri.com/accenture-jobs-careers-7682,Please note that this role may require you to work in rotational shifts Qualification B...,"sales order, order to cash, cash applications, billing, cash flow, order processing, accounts receivable, accounts payable",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912928,Adobe Experience Platform Professional,Capgemini,4-9 Yrs,Not disclosed,Mumbai,3.8,35232  Reviews,"AEP RTCDP,Big Query,Adobe target,web analytics implementation,JavaScript,Adobe Analytics,SQL,Python",9 Days Ago,https://www.naukri.com/job-listings-adobe-experience-platform-professional-capgemini-technology-services-india-limited-mumbai-4-to-9-years-060624912928,https://www.naukri.com/capgemini-jobs-careers-649,Should be Subject matter expert in end to end web analytics implementation / Tracking a...,"AEP RTCDP, Big Query, Adobe target, web analytics implementation, JavaScript, Adobe Analytics, SQL, Python",https://www.naukri.com/hotjobs/images/v3/captech_jun20.gif
060624912876,Business Function Implement Practitioner,Accenture,5-8 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"sap,mdg,sap master data governance,data integration tools,data visualization,python,oracle,cdc",9 Days Ago,https://www.naukri.com/job-listings-business-function-implement-practitioner-accenture-solutions-pvt-ltd-mumbai-5-to-8-years-060624912876,https://www.naukri.com/accenture-jobs-careers-7682,Project Role :Business Function Implement PractitionerProject Role Description :Support...,"sap, mdg, sap master data governance, data integration tools, data visualization, python, oracle, cdc",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912824,Application Lead,Accenture,3-5 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"natural language processing,application development,spacy,java,software engineering,gensim,python,application design",9 Days Ago,https://www.naukri.com/job-listings-application-lead-accenture-solutions-pvt-ltd-mumbai-3-to-5-years-060624912824,https://www.naukri.com/accenture-jobs-careers-7682,Minimum 3 year(s) of experience is required. Educational Qualification : Any Technical ...,"natural language processing, application development, spacy, java, software engineering, gensim, python, application design",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912795,Record To Report Ops Senior Analyst,Accenture,8-11 Yrs,Not disclosed,Navi Mumbai,4.0,47695  Reviews,"blackline,sap erp,accounting functions,record to report,finance,balance sheet,data validation,journal entries",9 Days Ago,https://www.naukri.com/job-listings-record-to-report-ops-senior-analyst-accenture-solutions-pvt-ltd-navi-mumbai-8-to-11-years-060624912795,https://www.naukri.com/accenture-jobs-careers-7682,Skill required: Record To Report - Inventory Accounting OperationsDesignation: Record t...,"blackline, sap erp, accounting functions, record to report, finance, balance sheet, data validation, journal entries",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912792,Record To Report Ops Senior Analyst,Accenture,8-11 Yrs,Not disclosed,Navi Mumbai,4.0,47695  Reviews,"blackline,sap erp,accounting functions,advanced excel,finance,balance sheet,data validation,journal entries",9 Days Ago,https://www.naukri.com/job-listings-record-to-report-ops-senior-analyst-accenture-solutions-pvt-ltd-navi-mumbai-8-to-11-years-060624912792,https://www.naukri.com/accenture-jobs-careers-7682,Skill required: Record To Report - Account ReconciliationsDesignation: Record to Report...,"blackline, sap erp, accounting functions, advanced excel, finance, balance sheet, data validation, journal entries",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912789,Service Delivery Ops Associate Manager,Accenture,10-14 Yrs,Not disclosed,Navi Mumbai,4.0,47695  Reviews,"bpo,rtr,cost accounting,finance,fixed asset accounting,intercompany accounting,balance sheet,financial reporting",9 Days Ago,https://www.naukri.com/job-listings-service-delivery-ops-associate-manager-accenture-solutions-pvt-ltd-navi-mumbai-10-to-14-years-060624912789,https://www.naukri.com/accenture-jobs-careers-7682,Working in rotational shift based on the business requirementsQualifications: Any Gradu...,"bpo, rtr, cost accounting, finance, fixed asset accounting, intercompany accounting, balance sheet, financial reporting",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912745,Application Support Engineer,Accenture,3-5 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"fica,debugging,idoc,sap,abap,fico,sap fi,fscm",9 Days Ago,https://www.naukri.com/job-listings-application-support-engineer-accenture-solutions-pvt-ltd-mumbai-3-to-5-years-060624912745,https://www.naukri.com/accenture-jobs-careers-7682,Educational Qualification:15 Years Full Time educationQualification 15 Years Full Time ...,"fica, debugging, idoc, sap, abap, fico, sap fi, fscm",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912738,CH-AT19 - Business Architect,Accenture,2-5 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"sap fi,accounting,business administration,sap s hana,business architecture,pega prpc,project management,business case development",9 Days Ago,https://www.naukri.com/job-listings-ch-at19-business-architect-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-060624912738,https://www.naukri.com/accenture-jobs-careers-7682,Minimum 2 year(s) of experience is required. Educational Qualification : Any graduateQu...,"sap fi, accounting, business administration, sap s hana, business architecture, pega prpc, project management, business case development",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912732,Business Architect,Accenture,3-5 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"information technology,enterprise architecture framework,sap abap development,sap hana,business architecture,business process modeling,project management,business analysis",9 Days Ago,https://www.naukri.com/job-listings-business-architect-accenture-solutions-pvt-ltd-mumbai-3-to-5-years-060624912732,https://www.naukri.com/accenture-jobs-careers-7682,Project Role Description : Define opportunities to create tangible business value for t...,"information technology, enterprise architecture framework, sap abap development, sap hana, business architecture, business process modeling, project management, business analysis",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912708,Application Developer,Accenture,5-8 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"sap,information technology,sap flexible real estate management,sap s hana,sap fiori,fi-gl,application development,sql",9 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-5-to-8-years-060624912708,https://www.naukri.com/accenture-jobs-careers-7682,"Project Role Description : Design, build and configure applications to meet business pr...","sap, information technology, sap flexible real estate management, sap s hana, sap fiori, fi-gl, application development, sql",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912705,Application Developer,Accenture,2-5 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"application system,java fullstack,java,j2ee,project life cycle,spring data jpa,rest,mvc framework",9 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-060624912705,https://www.naukri.com/accenture-jobs-careers-7682,"Project Role Description : Design, build and configure applications to meet business pr...","application system, java fullstack, java, j2ee, project life cycle, spring data jpa, rest, mvc framework",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912702,Order To Cash Operations Analyst,Accenture,3-5 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"bill processing,sales order,order to cash,cash applications,billing,order processing,accounts receivable,accounts payable",9 Days Ago,https://www.naukri.com/job-listings-order-to-cash-operations-analyst-accenture-solutions-pvt-ltd-mumbai-3-to-5-years-060624912702,https://www.naukri.com/accenture-jobs-careers-7682,Please note that this role may require you to work in rotational shifts Qualification B...,"bill processing, sales order, order to cash, cash applications, billing, order processing, accounts receivable, accounts payable",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912644,Software Development Lead,Accenture,7-11 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"software testing,ibm datastage,software development methodologies,debugging,ssis,c#,python,c++",9 Days Ago,https://www.naukri.com/job-listings-software-development-lead-accenture-solutions-pvt-ltd-mumbai-7-to-11-years-060624912644,https://www.naukri.com/accenture-jobs-careers-7682,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years of fu...,"software testing, ibm datastage, software development methodologies, debugging, ssis, c#, python, c++",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912620,Application Developer,Accenture,5-9 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"sap,functional design,billing,application development,agile,project management,software testing,gap analysis",9 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-5-to-9-years-060624912620,https://www.naukri.com/accenture-jobs-careers-7682,Professional Attributes :A:Must be able to multitask and meet deadlines in the given ti...,"sap, functional design, billing, application development, agile, project management, software testing, gap analysis",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912604,Security delivery Analyst,Accenture,2-5 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"dast,application security,sast,penetration testing,application security testing,cyber security,network security,owasp",9 Days Ago,https://www.naukri.com/job-listings-security-delivery-analyst-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-060624912604,https://www.naukri.com/accenture-jobs-careers-7682,"Preferred. Security Certifications CISSP, CISA, CySAExperience in running automated DAS...","dast, application security, sast, penetration testing, application security testing, cyber security, network security, owasp",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912570,Quality Engineering Lead (Test Lead),Accenture,5-8 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"quality process,automation testing,functional test planning,test engineering,testing methodologies,software testing,regression testing,manual testing",9 Days Ago,https://www.naukri.com/job-listings-quality-engineering-lead-test-lead-accenture-solutions-pvt-ltd-mumbai-5-to-8-years-060624912570,https://www.naukri.com/accenture-jobs-careers-7682,Project Role :Quality Engineering Lead (Test Lead)Project Role Description :Leads a tea...,"quality process, automation testing, functional test planning, test engineering, testing methodologies, software testing, regression testing, manual testing",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912508,Application Support Engineer,Accenture,3-8 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"websphere mq,message broker,rabbitmq,apache,kafka,websphere,activemq,mq series",9 Days Ago,https://www.naukri.com/job-listings-application-support-engineer-accenture-solutions-pvt-ltd-mumbai-3-to-8-years-060624912508,https://www.naukri.com/accenture-jobs-careers-7682,Should be able to work in rotational shifts including Night as wellShould have Automati...,"websphere mq, message broker, rabbitmq, apache, kafka, websphere, activemq, mq series",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912501,Technology Architect,Accenture,7-11 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"data analytics,technology architecture,microsoft azure architecture,data bricks,information architecture,c#,css,system software",9 Days Ago,https://www.naukri.com/job-listings-technology-architect-accenture-solutions-pvt-ltd-mumbai-7-to-11-years-060624912501,https://www.naukri.com/accenture-jobs-careers-7682,"Provide input into final decisions regarding hardware, network products, system softwar...","data analytics, technology architecture, microsoft azure architecture, data bricks, information architecture, c#, css, system software",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912473,Service Delivery Ops Associate Manager,Accenture,10-14 Yrs,Not disclosed,Navi Mumbai,4.0,47695  Reviews,"accounts receivable,bill processing,accounting functions,order to cash,finance,screening,sap,accounting",9 Days Ago,https://www.naukri.com/job-listings-service-delivery-ops-associate-manager-accenture-solutions-pvt-ltd-navi-mumbai-10-to-14-years-060624912473,https://www.naukri.com/accenture-jobs-careers-7682,Skill required: Order to Cash - Billing ProcessingDesignation: Service Delivery Ops Ass...,"accounts receivable, bill processing, accounting functions, order to cash, finance, screening, sap, accounting",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912461,Application Developer,Accenture,3-7 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"software development life cycle,mdg,sap master data governance,agile methodology,sap mdg,erp,sap,sap erp",9 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-3-to-7-years-060624912461,https://www.naukri.com/accenture-jobs-careers-7682,"Project Role :Application DeveloperProject Role Description :Design, build and configur...","software development life cycle, mdg, sap master data governance, agile methodology, sap mdg, erp, sap, sap erp",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912450,Application Developer,Accenture,3-7 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"sap fi,application development,sap fico,troubleshooting,software engineering,fico,c#,css",9 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-3-to-7-years-060624912450,https://www.naukri.com/accenture-jobs-careers-7682,"Project Role Description : Design, build and configure applications to meet business pr...","sap fi, application development, sap fico, troubleshooting, software engineering, fico, c#, css",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912445,Application Support Engineer,Accenture,7-11 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"sql,database creation,teradata bi,linux,informatica,datastage,sql server,plsql",9 Days Ago,https://www.naukri.com/job-listings-application-support-engineer-accenture-solutions-pvt-ltd-mumbai-7-to-11-years-060624912445,https://www.naukri.com/accenture-jobs-careers-7682,Flexible in Shifts inc. Night and On - call ModelMinimum 5 year(s) of experience is req...,"sql, database creation, teradata bi, linux, informatica, datastage, sql server, plsql",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624912444,Application Developer,Accenture,3-6 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"software development,software testing,design patterns,.net,testing methodologies,c#,css,microsoft technologies",9 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-3-to-6-years-060624912444,https://www.naukri.com/accenture-jobs-careers-7682,"Project Role :Application DeveloperProject Role Description :Design, build and configur...","software development, software testing, design patterns, .net, testing methodologies, c#, css, microsoft technologies",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624906226,Application Lead,Accenture,10-14 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"software configuration,demand planning,sales and operations planning,ops,scm,project management,release management,supply planning",9 Days Ago,https://www.naukri.com/job-listings-application-lead-accenture-solutions-pvt-ltd-mumbai-10-to-14-years-060624906226,https://www.naukri.com/accenture-jobs-careers-7682,Technical Experience:Minimum 12 to 15 years of experience of implementing o9 and simila...,"software configuration, demand planning, sales and operations planning, ops, scm, project management, release management, supply planning",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624906161,Application Developer,Accenture,5-7 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"software development,javascript,react.js,angular,agile,c#,css,version control",9 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-5-to-7-years-060624906161,https://www.naukri.com/accenture-jobs-careers-7682,"Project Role :Application DeveloperProject Role Description :Design, build and configur...","software development, javascript, react.js, angular, agile, c#, css, version control",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624906160,Application Designer,Accenture,2-4 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"sap,sap s hana,software development life cycle,agile,sap plm,project management,software development,software testing",9 Days Ago,https://www.naukri.com/job-listings-application-designer-accenture-solutions-pvt-ltd-mumbai-2-to-4-years-060624906160,https://www.naukri.com/accenture-jobs-careers-7682,Minimum 2 year(s) of experience is required. Educational Qualification : Bachelors Degr...,"sap, sap s hana, software development life cycle, agile, sap plm, project management, software development, software testing",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624906145,Application Developer,Accenture,3-5 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"c++,software development,business requirement analysis,software development life cycle,software engineering,python,oracle,sql",9 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-3-to-5-years-060624906145,https://www.naukri.com/accenture-jobs-careers-7682,"Project Role :Application DeveloperProject Role Description :Design, build and configur...","c++, software development, business requirement analysis, software development life cycle, software engineering, python, oracle, sql",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624906137,Application Lead,Accenture,3-5 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"sap,application development,sap ewm,test planning,sap mm,software testing,regression testing,automation testing",9 Days Ago,https://www.naukri.com/job-listings-application-lead-accenture-solutions-pvt-ltd-mumbai-3-to-5-years-060624906137,https://www.naukri.com/accenture-jobs-careers-7682,"Project Role :Application LeadProject Role Description :Lead the effort to design, buil...","sap, application development, sap ewm, test planning, sap mm, software testing, regression testing, automation testing",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624906130,Application Developer,Accenture,7-10 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"software development,microsoft azure,microservices,light weight architecture,software engineering,continuous integration,software testing,application development",9 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-7-to-10-years-060624906130,https://www.naukri.com/accenture-jobs-careers-7682,Minimum 5 year(s) of experience is required. Educational Qualification : Bachelors in T...,"software development, microsoft azure, microservices, light weight architecture, software engineering, continuous integration, software testing, application development",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624906119,Application Developer,Accenture,5-7 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"database design,data modeling,kafka,software engineering,design principles,python,c,power bi",9 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-5-to-7-years-060624906119,https://www.naukri.com/accenture-jobs-careers-7682,Minimum 5 year(s) of experience is required. Educational Qualification : GraduateQualif...,"database design, data modeling, kafka, software engineering, design principles, python, c, power bi",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624906114,Software Development Engineer,Accenture,3-5 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"ms dynamics crm,functional test planning,test planning,software engineering,microsoft dynamics crm technical,c#,software development,javascript",9 Days Ago,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-mumbai-3-to-5-years-060624906114,https://www.naukri.com/accenture-jobs-careers-7682,"Perform maintenance, enhancements and / or development work. Must have skills : Microso...","ms dynamics crm, functional test planning, test planning, software engineering, microsoft dynamics crm technical, c#, software development, javascript",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624906111,Application Developer,Accenture,3-5 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"python,software development,software testing,unit testing,software engineering,version control,svn,sql",9 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-3-to-5-years-060624906111,https://www.naukri.com/accenture-jobs-careers-7682,"Project Role Description : Design, build and configure applications to meet business pr...","python, software development, software testing, unit testing, software engineering, version control, svn, sql",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624906071,Application Developer,Accenture,5-7 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"react.js,dom manipulation,flex,javascript object model,javascript,redux,css,dom",9 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-5-to-7-years-060624906071,https://www.naukri.com/accenture-jobs-careers-7682,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years of fu...,"react.js, dom manipulation, flex, javascript object model, javascript, redux, css, dom",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624906038,Security Architect,Accenture,5-7 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"it risk management,risk management,cloud security,security engineering,design principles,cyber security,information security,vulnerability management",9 Days Ago,https://www.naukri.com/job-listings-security-architect-accenture-solutions-pvt-ltd-mumbai-5-to-7-years-060624906038,https://www.naukri.com/accenture-jobs-careers-7682,Project Role :Security ArchitectProject Role Description :Define the cloud security fra...,"it risk management, risk management, cloud security, security engineering, design principles, cyber security, information security, vulnerability management",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624906021,Media & Graphics Design Senior Analyst,Accenture,5-8 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"digital marketing,social media marketing,sem,marketing operations,media analysis,adobe analytics,data analysis,data analytics",9 Days Ago,https://www.naukri.com/job-listings-media-graphics-design-senior-analyst-accenture-solutions-pvt-ltd-mumbai-5-to-8-years-060624906021,https://www.naukri.com/accenture-jobs-careers-7682,Please note that this role may require you to work in rotational shifts Qualification A...,"digital marketing, social media marketing, sem, marketing operations, media analysis, adobe analytics, data analysis, data analytics",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624906016,Digital Content Management Sr Analyst,Accenture,5-8 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"digital marketing,content management,web content management,client relationship,marketing operations,digital content,aem,content editing",9 Days Ago,https://www.naukri.com/job-listings-digital-content-management-sr-analyst-accenture-solutions-pvt-ltd-mumbai-5-to-8-years-060624906016,https://www.naukri.com/accenture-jobs-careers-7682,Please note that this role may require you to work in rotational shifts Qualification A...,"digital marketing, content management, web content management, client relationship, marketing operations, digital content, aem, content editing",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624906000,Software Development Engineer,Accenture,3-5 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"software testing,software design and development,software development life cycle,solution integration,agile methodology,python,software development,software design",9 Days Ago,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-mumbai-3-to-5-years-060624906000,https://www.naukri.com/accenture-jobs-careers-7682,Minimum 3 year(s) of experience is required. Educational Qualification : 15 years full ...,"software testing, software design and development, software development life cycle, solution integration, agile methodology, python, software development, software design",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624905971,Application Developer,Accenture,3-5 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"unit testing,net mvc,react.js,design patterns,asp,rest,web application,version control",9 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-3-to-5-years-060624905971,https://www.naukri.com/accenture-jobs-careers-7682,Minimum 3 year(s) of experience is required. Educational Qualification : 15 years full ...,"unit testing, net mvc, react.js, design patterns, asp, rest, web application, version control",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624905943,Application Developer,Accenture,3-5 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"sql server,javascript,software development life cycle,waterfall,.net,css,version control,svn",9 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-3-to-5-years-060624905943,https://www.naukri.com/accenture-jobs-careers-7682,"Project Role Description : Design, build and configure applications to meet business pr...","sql server, javascript, software development life cycle, waterfall, .net, css, version control, svn",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624905902,Application Developer,Accenture,5-7 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"sap,application development,computer science,client interaction,sap master data management,sap sd,master data management,sql",9 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-5-to-7-years-060624905902,https://www.naukri.com/accenture-jobs-careers-7682,Minimum 5 year(s) of experience is required. Educational Qualification : Full Time Educ...,"sap, application development, computer science, client interaction, sap master data management, sap sd, master data management, sql",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624905889,Customer Contact Comms Associate,Accenture,1-3 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"customer operations,service operations,service request,service desk,voice support,non voice process,international bpo,customer service",9 Days Ago,https://www.naukri.com/job-listings-customer-contact-comms-associate-accenture-solutions-pvt-ltd-mumbai-1-to-3-years-060624905889,https://www.naukri.com/accenture-jobs-careers-7682,Please note that this role may require you to work in rotational shifts Qualification A...,"customer operations, service operations, service request, service desk, voice support, non voice process, international bpo, customer service",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
060624905876,Business Architect,Accenture,12-16 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"business analysis,policy administration,business process analysis,business architecture,life insurance,project management,underwriting,employee engagement",9 Days Ago,https://www.naukri.com/job-listings-business-architect-accenture-solutions-pvt-ltd-mumbai-12-to-16-years-060624905876,https://www.naukri.com/accenture-jobs-careers-7682,build a trusting relationship with m. Technical Experience :5 years of experience in th...,"business analysis, policy administration, business process analysis, business architecture, life insurance, project management, underwriting, employee engagement",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
